cancer_group,confounder,hugo_symbol,cancer,variable,y,n,mean,median,q1,q2,ras,codon_range,codon
single,Age,KRAS,colorectal cancer,40-50,509,1280,0.396,0.396,0.375,0.417,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,colorectal cancer,50-65,1142,2815,0.402,0.402,0.386,0.419,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,colorectal cancer,>65,801,2055,0.391,0.392,0.373,0.41,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,cancer of unknown primary,<40,8,167,0.061,0.059,0.028,0.105,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,cancer of unknown primary,40-50,33,211,0.156,0.155,0.111,0.206,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,cancer of unknown primary,50-65,159,810,0.195,0.195,0.169,0.223,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,cancer of unknown primary,>65,174,797,0.217,0.217,0.189,0.246,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,non-small cell lung cancer,<40,12,161,0.087,0.085,0.048,0.136,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,non-small cell lung cancer,40-50,104,585,0.178,0.178,0.149,0.21,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,non-small cell lung cancer,50-65,1056,3677,0.287,0.287,0.272,0.301,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,non-small cell lung cancer,>65,1744,5698,0.306,0.306,0.294,0.318,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,non-small cell lung cancer,NA,1,10,0.155,0.145,0.031,0.338,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,breast cancer,<40,3,841,0.005,0.005,0.002,0.01,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,breast cancer,40-50,6,1910,0.005,0.004,0.002,0.008,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,breast cancer,50-65,35,3989,0.009,0.008,0.006,0.011,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,breast cancer,>65,27,2583,0.01,0.01,0.006,0.014,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,breast cancer,NA,1,10,0.019,0.009,0.003,0.112,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,soft tissue sarcoma,<40,8,672,0.01,0.009,0.006,0.016,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,soft tissue sarcoma,40-50,1,367,0.008,0.008,0.002,0.013,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,soft tissue sarcoma,50-65,7,951,0.009,0.008,0.004,0.013,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,soft tissue sarcoma,>65,9,777,0.01,0.009,0.006,0.016,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,pancreatic cancer,<40,22,87,0.268,0.266,0.18,0.368,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,pancreatic cancer,40-50,117,200,0.585,0.585,0.518,0.651,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,pancreatic cancer,50-65,717,1000,0.717,0.717,0.688,0.744,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,pancreatic cancer,>65,977,1205,0.81,0.81,0.787,0.832,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,leukemia,<40,15,204,0.055,0.052,0.037,0.088,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,leukemia,40-50,4,128,0.044,0.044,0.022,0.065,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,leukemia,50-65,26,515,0.049,0.048,0.035,0.065,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,leukemia,>65,28,720,0.043,0.043,0.03,0.057,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,melanoma,<40,0,289,0.002,0.001,0,0.009,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,melanoma,40-50,0,282,0.002,0.001,0,0.009,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,melanoma,50-65,9,1016,0.009,0.008,0.004,0.015,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,melanoma,>65,28,1259,0.022,0.022,0.014,0.031,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,head and neck cancer,<40,1,140,0.007,0.007,0.003,0.014,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,head and neck cancer,40-50,1,216,0.007,0.007,0.002,0.013,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,head and neck cancer,50-65,6,799,0.007,0.007,0.003,0.012,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,head and neck cancer,>65,4,582,0.007,0.007,0.003,0.012,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,uterine cancer,<40,2,57,0.103,0.108,0.024,0.166,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,uterine cancer,40-50,29,162,0.165,0.161,0.123,0.223,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,uterine cancer,50-65,172,1046,0.161,0.161,0.14,0.184,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,uterine cancer,>65,136,988,0.14,0.14,0.119,0.161,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,non-melanoma skin cancers,<40,0,27,0.005,0.003,0,0.016,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,non-melanoma skin cancers,40-50,0,20,0.005,0.003,0,0.017,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,non-melanoma skin cancers,50-65,1,149,0.005,0.004,0,0.015,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,non-melanoma skin cancers,>65,1,317,0.004,0.003,0,0.012,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,myelodysplastic/myeloproliferative syndromes,<40,3,87,0.018,0.016,0.008,0.046,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,myelodysplastic/myeloproliferative syndromes,40-50,0,83,0.014,0.013,0.002,0.025,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,myelodysplastic/myeloproliferative syndromes,50-65,5,373,0.015,0.014,0.007,0.025,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,myelodysplastic/myeloproliferative syndromes,>65,10,664,0.015,0.015,0.008,0.024,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,adrenocortical carcinoma,<40,0,27,0,0,0,0.003,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,adrenocortical carcinoma,40-50,0,30,0,0,0,0.003,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,adrenocortical carcinoma,50-65,0,51,0,0,0,0.003,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,adrenocortical carcinoma,>65,0,26,0,0,0,0.003,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,ovarian cancer,<40,36,141,0.24,0.239,0.173,0.315,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,ovarian cancer,40-50,34,253,0.133,0.132,0.096,0.176,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,ovarian cancer,50-65,92,1092,0.085,0.085,0.07,0.103,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,ovarian cancer,>65,63,849,0.076,0.076,0.059,0.094,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,esophagogastric cancer,<40,5,122,0.049,0.049,0.028,0.069,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,esophagogastric cancer,40-50,9,200,0.05,0.049,0.032,0.068,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,esophagogastric cancer,50-65,33,752,0.048,0.048,0.035,0.061,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,esophagogastric cancer,>65,45,725,0.056,0.055,0.043,0.072,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,thyroid cancer,<40,3,150,0.026,0.025,0.011,0.042,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,thyroid cancer,40-50,2,122,0.025,0.025,0.009,0.042,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,thyroid cancer,50-65,15,374,0.032,0.03,0.019,0.051,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,thyroid cancer,>65,8,370,0.025,0.025,0.014,0.038,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,cervical cancer,<40,3,85,0.069,0.07,0.024,0.112,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,cervical cancer,40-50,8,99,0.083,0.082,0.047,0.126,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,cervical cancer,50-65,16,144,0.095,0.093,0.06,0.144,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,cervical cancer,>65,4,36,0.091,0.087,0.046,0.164,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,hepatobiliary cancer,<40,6,138,0.08,0.083,0.033,0.116,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,hepatobiliary cancer,40-50,13,110,0.106,0.104,0.072,0.155,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,hepatobiliary cancer,50-65,54,525,0.102,0.102,0.081,0.125,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,hepatobiliary cancer,>65,68,601,0.108,0.107,0.088,0.133,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,kidney cancer,<40,1,191,0.009,0.009,0.003,0.016,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,kidney cancer,40-50,2,159,0.01,0.009,0.004,0.019,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,kidney cancer,50-65,5,628,0.009,0.009,0.004,0.015,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,kidney cancer,>65,5,440,0.01,0.009,0.005,0.017,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,mature t and nk neoplasms,<40,1,28,0.019,0.014,0.003,0.071,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,mature t and nk neoplasms,40-50,1,21,0.021,0.015,0.003,0.085,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,mature t and nk neoplasms,50-65,0,76,0.011,0.01,0,0.032,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,mature t and nk neoplasms,>65,1,106,0.013,0.011,0.002,0.034,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,cns cancer,<40,16,1602,0.009,0.009,0.006,0.013,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,cns cancer,40-50,9,687,0.01,0.009,0.006,0.017,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,cns cancer,50-65,7,1439,0.007,0.007,0.003,0.011,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,cns cancer,>65,5,836,0.008,0.008,0.004,0.012,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,prostate cancer,40-50,0,70,0.005,0.005,0.001,0.012,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,prostate cancer,50-65,5,960,0.005,0.005,0.002,0.009,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,prostate cancer,>65,7,1402,0.005,0.005,0.002,0.009,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,anal cancer,40-50,0,12,0.033,0.03,0.001,0.085,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,anal cancer,50-65,4,88,0.038,0.035,0.012,0.079,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,anal cancer,>65,1,45,0.033,0.03,0.005,0.075,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,neuroendocrine tumors,<40,2,22,0.091,0.085,0.03,0.189,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,neuroendocrine tumors,40-50,10,55,0.134,0.126,0.066,0.245,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,neuroendocrine tumors,50-65,13,161,0.083,0.082,0.049,0.124,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,neuroendocrine tumors,>65,5,121,0.061,0.06,0.023,0.106,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,bladder cancer,<40,1,25,0.047,0.047,0.016,0.082,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,bladder cancer,40-50,1,78,0.041,0.043,0.01,0.063,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,bladder cancer,50-65,28,511,0.051,0.05,0.037,0.069,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,bladder cancer,>65,46,962,0.048,0.048,0.036,0.06,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,b-lymphoblastic leukemia/lymphoma,<40,16,142,0.099,0.096,0.055,0.155,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,b-lymphoblastic leukemia/lymphoma,40-50,0,16,0.045,0.041,0,0.117,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,b-lymphoblastic leukemia/lymphoma,50-65,1,48,0.044,0.04,0.004,0.101,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,b-lymphoblastic leukemia/lymphoma,>65,2,42,0.056,0.054,0.012,0.118,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,small bowel cancer,40-50,13,29,0.425,0.423,0.319,0.549,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,small bowel cancer,50-65,44,96,0.435,0.433,0.356,0.524,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,small bowel cancer,>65,28,78,0.397,0.399,0.299,0.482,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,sex cord stromal tumor,<40,1,29,0.023,0.019,0.003,0.073,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,sex cord stromal tumor,40-50,0,15,0.019,0.015,0,0.061,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,sex cord stromal tumor,50-65,1,37,0.022,0.018,0.003,0.067,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,sex cord stromal tumor,>65,0,27,0.018,0.015,0,0.056,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,bone cancer,<40,2,342,0.01,0.009,0.003,0.02,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,bone cancer,40-50,1,61,0.013,0.011,0.003,0.034,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,bone cancer,50-65,1,96,0.012,0.01,0.003,0.028,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,bone cancer,>65,2,67,0.015,0.012,0.004,0.044,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,vaginal cancer,50-65,2,34,0.064,0.059,0.016,0.141,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,vaginal cancer,>65,2,30,0.066,0.061,0.016,0.151,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,thymic tumor,<40,0,14,0,0,0,0.003,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,thymic tumor,40-50,0,28,0,0,0,0.003,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,thymic tumor,50-65,0,72,0,0,0,0.002,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,thymic tumor,>65,0,40,0,0,0,0.002,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,ampullary cancer,40-50,3,12,0.431,0.456,0.132,0.653,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,ampullary cancer,50-65,26,40,0.612,0.609,0.481,0.753,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,ampullary cancer,>65,30,50,0.586,0.586,0.466,0.709,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,small cell lung cancer,40-50,0,22,0.027,0.026,0.003,0.057,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,small cell lung cancer,50-65,4,144,0.028,0.027,0.012,0.052,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,small cell lung cancer,>65,7,224,0.029,0.028,0.014,0.051,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,mesothelioma,<40,0,30,0,0,0,0.001,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,mesothelioma,40-50,0,29,0,0,0,0.001,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,mesothelioma,50-65,0,122,0,0,0,0.001,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,mesothelioma,>65,0,316,0,0,0,0.001,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,germ cell tumor,<40,29,650,0.047,0.047,0.032,0.065,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,germ cell tumor,40-50,19,131,0.128,0.126,0.072,0.194,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,germ cell tumor,50-65,5,92,0.061,0.059,0.025,0.109,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,germ cell tumor,>65,1,12,0.082,0.071,0.017,0.21,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,nerve sheath tumor,<40,0,77,0.006,0.003,0,0.024,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,nerve sheath tumor,40-50,1,27,0.018,0.009,0,0.089,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,nerve sheath tumor,50-65,0,37,0.007,0.004,0,0.03,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,nerve sheath tumor,>65,0,13,0.008,0.004,0,0.041,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,penile cancer,50-65,0,11,0.037,0.021,0,0.162,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,penile cancer,>65,1,11,0.07,0.05,0.003,0.248,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,pineal tumor,<40,0,14,0.004,0,0,0.044,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,b cell lymphoma,<40,0,87,0.027,0.029,0.001,0.05,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,b cell lymphoma,40-50,6,105,0.044,0.04,0.023,0.084,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,b cell lymphoma,50-65,12,357,0.035,0.035,0.02,0.052,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,b cell lymphoma,>65,18,413,0.04,0.039,0.026,0.059,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,non-hodgkin lymphoma,>65,0,14,0.002,0,0,0.026,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,t-lymphoblastic leukemia/lymphoma,<40,1,27,0.041,0.031,0.002,0.139,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,retinoblastoma,<40,0,51,0.001,0,0,0.011,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,hodgkin lymphoma,<40,0,23,0.002,0,0,0.024,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,lung cancer,>65,2,18,0.116,0.102,0.017,0.295,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,peritoneal cancer,>65,0,11,0.005,0,0,0.059,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,KRAS,appendiceal cancer,<40,19,28,0.522,0.5,0.389,0.742,KRAS_12,12,Codon 12
single,Age,KRAS,appendiceal cancer,40-50,25,62,0.423,0.424,0.325,0.517,KRAS_12,12,Codon 12
single,Age,KRAS,appendiceal cancer,50-65,65,161,0.418,0.418,0.347,0.484,KRAS_12,12,Codon 12
single,Age,KRAS,appendiceal cancer,>65,38,90,0.431,0.43,0.348,0.514,KRAS_12,12,Codon 12
single,Age,KRAS,colorectal cancer,<40,156,565,0.29,0.291,0.259,0.316,KRAS_12,12,Codon 12
single,Age,KRAS,colorectal cancer,40-50,389,1280,0.301,0.301,0.281,0.323,KRAS_12,12,Codon 12
single,Age,KRAS,colorectal cancer,50-65,879,2815,0.308,0.308,0.293,0.325,KRAS_12,12,Codon 12
single,Age,KRAS,colorectal cancer,>65,593,2055,0.292,0.292,0.274,0.309,KRAS_12,12,Codon 12
single,Age,KRAS,cancer of unknown primary,<40,5,167,0.041,0.039,0.015,0.08,KRAS_12,12,Codon 12
single,Age,KRAS,cancer of unknown primary,40-50,26,211,0.123,0.121,0.083,0.168,KRAS_12,12,Codon 12
single,Age,KRAS,cancer of unknown primary,50-65,134,810,0.164,0.164,0.14,0.19,KRAS_12,12,Codon 12
single,Age,KRAS,cancer of unknown primary,>65,148,797,0.184,0.184,0.158,0.212,KRAS_12,12,Codon 12
single,Age,KRAS,non-small cell lung cancer,<40,10,161,0.075,0.073,0.039,0.121,KRAS_12,12,Codon 12
single,Age,KRAS,non-small cell lung cancer,40-50,87,585,0.15,0.149,0.122,0.179,KRAS_12,12,Codon 12
single,Age,KRAS,non-small cell lung cancer,50-65,903,3677,0.245,0.245,0.232,0.259,KRAS_12,12,Codon 12
single,Age,KRAS,non-small cell lung cancer,>65,1534,5698,0.269,0.269,0.258,0.281,KRAS_12,12,Codon 12
single,Age,KRAS,non-small cell lung cancer,NA,1,10,0.147,0.138,0.031,0.324,KRAS_12,12,Codon 12
single,Age,KRAS,breast cancer,<40,3,841,0.005,0.005,0.002,0.009,KRAS_12,12,Codon 12
single,Age,KRAS,breast cancer,40-50,6,1910,0.005,0.005,0.002,0.008,KRAS_12,12,Codon 12
single,Age,KRAS,breast cancer,50-65,30,3989,0.007,0.007,0.005,0.01,KRAS_12,12,Codon 12
single,Age,KRAS,breast cancer,>65,25,2583,0.009,0.008,0.006,0.013,KRAS_12,12,Codon 12
single,Age,KRAS,breast cancer,NA,1,10,0.016,0.008,0.003,0.094,KRAS_12,12,Codon 12
single,Age,KRAS,soft tissue sarcoma,<40,8,672,0.009,0.009,0.005,0.016,KRAS_12,12,Codon 12
single,Age,KRAS,soft tissue sarcoma,40-50,1,367,0.007,0.007,0.002,0.013,KRAS_12,12,Codon 12
single,Age,KRAS,soft tissue sarcoma,50-65,6,951,0.008,0.008,0.004,0.012,KRAS_12,12,Codon 12
single,Age,KRAS,soft tissue sarcoma,>65,8,777,0.009,0.009,0.005,0.015,KRAS_12,12,Codon 12
single,Age,KRAS,pancreatic cancer,<40,22,87,0.271,0.269,0.182,0.372,KRAS_12,12,Codon 12
single,Age,KRAS,pancreatic cancer,40-50,105,200,0.526,0.526,0.457,0.594,KRAS_12,12,Codon 12
single,Age,KRAS,pancreatic cancer,50-65,669,1000,0.668,0.668,0.639,0.697,KRAS_12,12,Codon 12
single,Age,KRAS,pancreatic cancer,>65,881,1205,0.73,0.73,0.705,0.755,KRAS_12,12,Codon 12
single,Age,KRAS,leukemia,<40,6,204,0.028,0.028,0.015,0.045,KRAS_12,12,Codon 12
single,Age,KRAS,leukemia,40-50,0,128,0.021,0.023,0.001,0.037,KRAS_12,12,Codon 12
single,Age,KRAS,leukemia,50-65,17,515,0.03,0.029,0.02,0.044,KRAS_12,12,Codon 12
single,Age,KRAS,leukemia,>65,21,720,0.028,0.028,0.019,0.04,KRAS_12,12,Codon 12
single,Age,KRAS,melanoma,<40,0,289,0.002,0.001,0,0.01,KRAS_12,12,Codon 12
single,Age,KRAS,melanoma,40-50,0,282,0.002,0.001,0,0.01,KRAS_12,12,Codon 12
single,Age,KRAS,melanoma,50-65,6,1016,0.006,0.006,0.002,0.011,KRAS_12,12,Codon 12
single,Age,KRAS,melanoma,>65,17,1259,0.013,0.012,0.007,0.02,KRAS_12,12,Codon 12
single,Age,KRAS,head and neck cancer,<40,1,140,0.006,0.005,0.002,0.013,KRAS_12,12,Codon 12
single,Age,KRAS,head and neck cancer,40-50,1,216,0.005,0.005,0.002,0.011,KRAS_12,12,Codon 12
single,Age,KRAS,head and neck cancer,50-65,4,799,0.005,0.005,0.002,0.01,KRAS_12,12,Codon 12
single,Age,KRAS,head and neck cancer,>65,3,582,0.005,0.005,0.002,0.01,KRAS_12,12,Codon 12
single,Age,KRAS,uterine cancer,<40,1,57,0.07,0.069,0.008,0.136,KRAS_12,12,Codon 12
single,Age,KRAS,uterine cancer,40-50,26,162,0.147,0.144,0.104,0.206,KRAS_12,12,Codon 12
single,Age,KRAS,uterine cancer,50-65,146,1046,0.137,0.137,0.117,0.159,KRAS_12,12,Codon 12
single,Age,KRAS,uterine cancer,>65,106,988,0.109,0.109,0.09,0.129,KRAS_12,12,Codon 12
single,Age,KRAS,non-melanoma skin cancers,<40,0,27,0.005,0.003,0,0.016,KRAS_12,12,Codon 12
single,Age,KRAS,non-melanoma skin cancers,40-50,0,20,0.005,0.004,0,0.018,KRAS_12,12,Codon 12
single,Age,KRAS,non-melanoma skin cancers,50-65,1,149,0.005,0.004,0.001,0.015,KRAS_12,12,Codon 12
single,Age,KRAS,non-melanoma skin cancers,>65,1,317,0.004,0.003,0,0.012,KRAS_12,12,Codon 12
single,Age,KRAS,myelodysplastic/myeloproliferative syndromes,<40,1,87,0.01,0.009,0.003,0.022,KRAS_12,12,Codon 12
single,Age,KRAS,myelodysplastic/myeloproliferative syndromes,40-50,0,83,0.009,0.008,0.001,0.018,KRAS_12,12,Codon 12
single,Age,KRAS,myelodysplastic/myeloproliferative syndromes,50-65,4,373,0.01,0.009,0.004,0.018,KRAS_12,12,Codon 12
single,Age,KRAS,myelodysplastic/myeloproliferative syndromes,>65,6,664,0.009,0.009,0.004,0.016,KRAS_12,12,Codon 12
single,Age,KRAS,adrenocortical carcinoma,<40,0,27,0,0,0,0.003,KRAS_12,12,Codon 12
single,Age,KRAS,adrenocortical carcinoma,40-50,0,30,0,0,0,0.003,KRAS_12,12,Codon 12
single,Age,KRAS,adrenocortical carcinoma,50-65,0,51,0,0,0,0.003,KRAS_12,12,Codon 12
single,Age,KRAS,adrenocortical carcinoma,>65,0,26,0,0,0,0.003,KRAS_12,12,Codon 12
