cancer_group,alteration_group,confounder,ras,nonras,cancer,number_ras,number_nonras,Parameter,mean,se_mean,sd,2.5%,5%,25%,50%,75%,95%,97.5%,n_eff,Rhat,variable,z,p,00,10,01,11,n,chisq_stat,chisq_p,chisq_padj,is_driver,cutoff_nmodel,cutoff_ntest
single,Any mutation (gene_pathways),TMB,KRAS_12D,STK11_KEAP1,non-small cell lung cancer,38,77,"beta[2,4]",0.753,0.01,0.373,-0.026,0.118,0.512,0.774,1.007,1.331,1.432,1354.935,1.001,3,2.021,1.36,515,29,68,9,621,3.703,1.27,0.45,TRUE,3.21,3.21
single,Any mutation (gene_pathways),TMB,KRAS_12D,STK11_KEAP1,non-small cell lung cancer,28,170,"beta[3,4]",0.228,0.011,0.403,-0.617,-0.45,-0.027,0.244,0.491,0.848,0.957,1433.71,1,4,0.565,0.24,568,21,163,7,759,0.011,0.04,0,TRUE,3.21,3.21
single,Any mutation (gene_pathways),TMB,KRAS_12D,STK11_KEAP1,non-small cell lung cancer,37,348,"beta[4,4]",0.121,0.009,0.33,-0.549,-0.418,-0.095,0.116,0.345,0.656,0.751,1237.593,1.009,5,0.368,0.15,844,26,337,11,1218,0,0,0,TRUE,3.21,3.21
single,Any mutation (gene_pathways),TMB,KRAS_12D,STK11_KEAP1,non-small cell lung cancer,119,614,mu_beta[3],0.525,0.011,0.478,-0.443,-0.251,0.219,0.542,0.82,1.295,1.475,1734.324,1.001,overall,1.098,0.57,2333,89,584,30,3036,1.6,0.69,0.15,TRUE,3.21,3.21
single,Any mutation (gene_pathways),TMB,KRAS_12V,Cell_Cycle,non-small cell lung cancer,13,23,"beta[1,4]",-0.03,0.017,0.623,-1.406,-1.098,-0.397,0.021,0.391,0.888,1.037,1307.854,1.004,2,-0.048,0.02,402,13,23,0,438,0.053,0.09,0,TRUE,3.21,3.21
single,Any mutation (gene_pathways),TMB,KRAS_12V,Cell_Cycle,non-small cell lung cancer,22,68,"beta[2,4]",0.186,0.012,0.465,-0.782,-0.629,-0.109,0.22,0.49,0.914,1.055,1473.927,0.999,3,0.399,0.16,534,19,65,3,621,0.004,0.02,0,TRUE,3.21,3.21
single,Any mutation (gene_pathways),TMB,KRAS_12V,Cell_Cycle,non-small cell lung cancer,37,91,"beta[3,4]",0.301,0.01,0.383,-0.495,-0.335,0.053,0.304,0.554,0.91,1.007,1607.525,0.999,4,0.786,0.36,637,31,85,6,759,0.305,0.24,0.01,TRUE,3.21,3.21
single,Any mutation (gene_pathways),TMB,KRAS_12V,Cell_Cycle,non-small cell lung cancer,71,262,"beta[4,4]",0.419,0.007,0.256,-0.105,-0.015,0.253,0.423,0.594,0.832,0.903,1455.681,1,5,1.637,0.99,906,50,241,21,1218,2.421,0.92,0.41,TRUE,3.21,3.21
single,Any mutation (gene_pathways),TMB,KRAS_12V,Cell_Cycle,non-small cell lung cancer,143,444,mu_beta[3],0.215,0.011,0.399,-0.583,-0.464,-0.036,0.224,0.493,0.832,0.967,1249.142,1.005,overall,0.54,0.23,2479,113,414,30,3036,4.334,1.43,0.77,TRUE,3.21,3.21
single,Any mutation (gene_pathways),TMB,KRAS_12V,Chromatin_Regulation,non-small cell lung cancer,13,48,"beta[1,4]",0.204,0.017,0.635,-1.195,-0.928,-0.175,0.268,0.641,1.117,1.302,1471.216,0.999,2,0.322,0.13,378,12,47,1,438,0,0,0,TRUE,3.21,3.21
single,Any mutation (gene_pathways),TMB,KRAS_12V,Chromatin_Regulation,non-small cell lung cancer,22,147,"beta[2,4]",0.641,0.011,0.397,-0.133,-0.018,0.368,0.636,0.906,1.29,1.402,1420.298,1.001,3,1.616,0.97,460,14,139,8,621,1.37,0.62,0.22,TRUE,3.21,3.21
single,Any mutation (gene_pathways),TMB,KRAS_12V,Chromatin_Regulation,non-small cell lung cancer,37,266,"beta[3,4]",0.722,0.008,0.318,0.132,0.21,0.514,0.716,0.943,1.24,1.322,1515.754,1.001,4,2.273,1.64,475,18,247,19,759,3.821,1.3,0.68,TRUE,3.21,3.21
single,Any mutation (gene_pathways),TMB,KRAS_12V,Chromatin_Regulation,non-small cell lung cancer,71,652,"beta[4,4]",1.156,0.007,0.262,0.668,0.742,0.978,1.146,1.327,1.62,1.706,1276.773,1,5,4.404,4.97,551,15,596,56,1218,18.4,4.75,3.39,TRUE,3.21,3.21
single,Any mutation (gene_pathways),TMB,KRAS_12V,Chromatin_Regulation,non-small cell lung cancer,143,1113,mu_beta[3],0.668,0.011,0.451,-0.266,-0.067,0.383,0.676,0.966,1.38,1.519,1697.398,0.998,overall,1.48,0.86,1864,59,1029,84,3036,30.521,7.48,5.83,TRUE,3.21,3.21
single,Any mutation (gene_pathways),TMB,KRAS_12V,NRF2_pathway_oxidative_stress_response,non-small cell lung cancer,13,13,"beta[1,4]",0.45,0.018,0.722,-0.907,-0.672,-0.027,0.44,0.941,1.616,1.851,1601.808,0.998,2,0.623,0.27,413,12,12,1,438,0.036,0.07,0,TRUE,3.21,3.21
single,Any mutation (gene_pathways),TMB,KRAS_12V,NRF2_pathway_oxidative_stress_response,non-small cell lung cancer,22,46,"beta[2,4]",0.239,0.015,0.559,-0.961,-0.734,-0.099,0.268,0.628,1.104,1.241,1446.561,0.999,3,0.426,0.17,555,20,44,2,621,0,0,0,TRUE,3.21,3.21
single,Any mutation (gene_pathways),TMB,KRAS_12V,NRF2_pathway_oxidative_stress_response,non-small cell lung cancer,37,120,"beta[3,4]",0.498,0.01,0.367,-0.208,-0.111,0.257,0.501,0.747,1.075,1.192,1243.916,1.001,4,1.356,0.76,611,28,111,9,759,1.499,0.66,0.22,TRUE,3.21,3.21
single,Any mutation (gene_pathways),TMB,KRAS_12V,NRF2_pathway_oxidative_stress_response,non-small cell lung cancer,71,284,"beta[4,4]",0.297,0.007,0.261,-0.217,-0.144,0.129,0.3,0.47,0.722,0.8,1401.127,1,5,1.139,0.59,883,51,264,20,1218,0.725,0.4,0.11,TRUE,3.21,3.21
single,Any mutation (gene_pathways),TMB,KRAS_12V,NRF2_pathway_oxidative_stress_response,non-small cell lung cancer,143,463,mu_beta[3],0.353,0.012,0.48,-0.634,-0.451,0.056,0.367,0.668,1.128,1.289,1554.09,0.998,overall,0.736,0.34,2462,111,431,32,3036,5.334,1.68,0.93,TRUE,3.21,3.21
single,Any mutation (gene_pathways),TMB,KRAS_12V,wnt,non-small cell lung cancer,13,15,"beta[1,4]",-0.469,0.022,0.815,-2.271,-1.905,-0.868,-0.402,0.063,0.694,0.937,1364.48,0.999,2,-0.576,0.25,410,13,15,0,438,0,0,0,TRUE,3.21,3.21
single,Any mutation (gene_pathways),TMB,KRAS_12V,wnt,non-small cell lung cancer,22,51,"beta[2,4]",-0.458,0.017,0.649,-1.886,-1.607,-0.83,-0.41,-0.026,0.575,0.728,1409.757,0.998,3,-0.706,0.32,549,21,50,1,621,0.059,0.09,0,TRUE,3.21,3.21
single,Any mutation (gene_pathways),TMB,KRAS_12V,wnt,non-small cell lung cancer,37,80,"beta[3,4]",-0.491,0.015,0.563,-1.731,-1.509,-0.821,-0.439,-0.116,0.331,0.476,1372.996,0.999,4,-0.873,0.42,644,35,78,2,759,0.59,0.35,0.08,TRUE,3.21,3.21
single,Any mutation (gene_pathways),TMB,KRAS_12V,wnt,non-small cell lung cancer,71,215,"beta[4,4]",0.357,0.008,0.281,-0.209,-0.108,0.173,0.365,0.546,0.806,0.891,1362.255,0.999,5,1.27,0.69,950,53,197,18,1218,2.539,0.95,0.42,TRUE,3.21,3.21
single,Any mutation (gene_pathways),TMB,KRAS_12V,wnt,non-small cell lung cancer,143,361,mu_beta[3],-0.268,0.014,0.543,-1.444,-1.195,-0.568,-0.242,0.079,0.538,0.698,1429.779,1,overall,-0.494,0.21,2553,122,340,21,3036,0.856,0.45,0.13,TRUE,3.21,3.21
single,Any mutation (gene_pathways),TMB,KRAS_12V,DDR,non-small cell lung cancer,13,22,"beta[1,4]",-0.322,0.022,0.86,-2.204,-1.839,-0.824,-0.248,0.251,0.937,1.174,1577.767,0.999,2,-0.374,0.15,403,13,22,0,438,0.039,0.07,0,TRUE,3.21,3.21
single,Any mutation (gene_pathways),TMB,KRAS_12V,DDR,non-small cell lung cancer,22,63,"beta[2,4]",0.438,0.013,0.519,-0.629,-0.446,0.109,0.454,0.8,1.261,1.408,1515.095,0.999,3,0.845,0.4,540,18,59,4,621,0.831,0.44,0.13,TRUE,3.21,3.21
single,Any mutation (gene_pathways),TMB,KRAS_12V,DDR,non-small cell lung cancer,37,170,"beta[3,4]",-0.028,0.01,0.376,-0.781,-0.676,-0.283,-0.013,0.244,0.57,0.645,1501.759,1.001,4,-0.075,0.03,560,29,162,8,759,0,0,0,TRUE,3.21,3.21
single,Any mutation (gene_pathways),TMB,KRAS_12V,DDR,non-small cell lung cancer,71,475,"beta[4,4]",0.548,0.006,0.236,0.088,0.153,0.397,0.55,0.703,0.939,1.018,1488.523,1.001,5,2.327,1.7,709,34,438,37,1218,4.881,1.57,0.87,TRUE,3.21,3.21
single,Any mutation (gene_pathways),TMB,KRAS_12V,DDR,non-small cell lung cancer,143,730,mu_beta[3],0.166,0.014,0.544,-0.981,-0.75,-0.16,0.196,0.508,1.021,1.169,1450.081,0.998,overall,0.305,0.12,2212,94,681,49,3036,8.007,2.33,1.38,TRUE,3.21,3.21
single,Any mutation (gene_pathways),TMB,KRAS_12V,RAS_RAF_MAPK_extended,non-small cell lung cancer,13,217,"beta[1,4]",-1.565,0.023,0.854,-3.651,-3.079,-2.001,-1.439,-0.942,-0.442,-0.32,1372.02,1.002,2,-1.832,1.17,208,13,217,0,438,11.192,3.09,2,TRUE,3.21,3.21
single,Any mutation (gene_pathways),TMB,KRAS_12V,RAS_RAF_MAPK_extended,non-small cell lung cancer,22,343,"beta[2,4]",-0.924,0.013,0.446,-1.819,-1.673,-1.235,-0.905,-0.602,-0.219,-0.111,1158.153,1,3,-2.07,1.42,262,16,337,6,621,6.087,1.87,1.06,TRUE,3.21,3.21
single,Any mutation (gene_pathways),TMB,KRAS_12V,RAS_RAF_MAPK_extended,non-small cell lung cancer,37,386,"beta[3,4]",-0.005,0.008,0.311,-0.627,-0.52,-0.212,-0.003,0.211,0.509,0.6,1452.225,0.999,4,-0.015,0.01,356,17,366,20,759,0.053,0.09,0,TRUE,3.21,3.21
single,Any mutation (gene_pathways),TMB,KRAS_12V,RAS_RAF_MAPK_extended,non-small cell lung cancer,71,700,"beta[4,4]",0.522,0.007,0.265,0.018,0.099,0.34,0.512,0.696,0.96,1.062,1557.759,1,5,1.97,1.31,499,19,648,52,1218,7,2.09,1.21,TRUE,3.21,3.21
single,Any mutation (gene_pathways),TMB,KRAS_12V,RAS_RAF_MAPK_extended,non-small cell lung cancer,143,1646,mu_beta[3],-0.489,0.012,0.457,-1.511,-1.27,-0.751,-0.437,-0.187,0.162,0.272,1382.597,1,overall,-1.07,0.55,1325,65,1568,78,3036,0,0,0,TRUE,3.21,3.21
single,Any mutation (gene_pathways),TMB,KRAS_12V,RAS_RAF_MAPK_brief,non-small cell lung cancer,13,34,"beta[1,4]",-0.701,0.019,0.708,-2.288,-1.945,-1.122,-0.638,-0.204,0.311,0.52,1455.986,1,2,-0.99,0.49,391,13,34,0,438,0.287,0.23,0.01,TRUE,3.21,3.21
single,Any mutation (gene_pathways),TMB,KRAS_12V,RAS_RAF_MAPK_brief,non-small cell lung cancer,22,71,"beta[2,4]",-0.634,0.016,0.61,-1.982,-1.699,-1.002,-0.581,-0.215,0.276,0.425,1490.4,1,3,-1.04,0.52,529,21,70,1,621,0.48,0.31,0.06,TRUE,3.21,3.21
single,Any mutation (gene_pathways),TMB,KRAS_12V,RAS_RAF_MAPK_brief,non-small cell lung cancer,37,136,"beta[3,4]",-0.519,0.012,0.444,-1.45,-1.289,-0.796,-0.509,-0.213,0.174,0.274,1356.161,0.999,4,-1.168,0.61,590,33,132,4,759,0.876,0.46,0.13,TRUE,3.21,3.21
single,Any mutation (gene_pathways),TMB,KRAS_12V,RAS_RAF_MAPK_brief,non-small cell lung cancer,71,329,"beta[4,4]",0.176,0.007,0.256,-0.332,-0.251,-0.002,0.186,0.336,0.589,0.663,1468.126,0.999,5,0.689,0.31,841,48,306,23,1218,0.837,0.44,0.13,TRUE,3.21,3.21
single,Any mutation (gene_pathways),TMB,KRAS_12V,RAS_RAF_MAPK_brief,non-small cell lung cancer,143,570,mu_beta[3],-0.418,0.013,0.468,-1.43,-1.206,-0.703,-0.39,-0.11,0.274,0.395,1295.819,0.999,overall,-0.894,0.43,2351,115,542,28,3036,0.02,0.05,0,TRUE,3.21,3.21
single,Any mutation (gene_pathways),TMB,KRAS_12V,PI3K_AKT,non-small cell lung cancer,13,26,"beta[1,4]",-0.405,0.014,0.572,-1.65,-1.399,-0.744,-0.372,-0.02,0.464,0.617,1580.539,0.999,2,-0.708,0.32,399,13,26,0,438,0.105,0.13,0,TRUE,3.21,3.21
single,Any mutation (gene_pathways),TMB,KRAS_12V,PI3K_AKT,non-small cell lung cancer,22,62,"beta[2,4]",-0.266,0.014,0.5,-1.278,-1.095,-0.588,-0.25,0.081,0.517,0.624,1359.237,1.001,3,-0.532,0.23,539,20,60,2,621,0,0,0,TRUE,3.21,3.21
single,Any mutation (gene_pathways),TMB,KRAS_12V,PI3K_AKT,non-small cell lung cancer,37,76,"beta[3,4]",-0.282,0.012,0.457,-1.249,-1.078,-0.577,-0.266,0.042,0.431,0.55,1467.701,1,4,-0.617,0.27,649,34,73,3,759,0.013,0.04,0,TRUE,3.21,3.21
single,Any mutation (gene_pathways),TMB,KRAS_12V,PI3K_AKT,non-small cell lung cancer,71,210,"beta[4,4]",-0.092,0.008,0.309,-0.72,-0.629,-0.296,-0.081,0.115,0.382,0.475,1407.218,1,5,-0.299,0.12,949,59,198,12,1218,0,0,0,TRUE,3.21,3.21
single,Any mutation (gene_pathways),TMB,KRAS_12V,PI3K_AKT,non-small cell lung cancer,143,374,mu_beta[3],-0.256,0.01,0.406,-1.131,-0.961,-0.497,-0.239,0.011,0.347,0.476,1557.206,1,overall,-0.63,0.28,2536,126,357,17,3036,0.001,0.01,0,TRUE,3.21,3.21
single,Any mutation (gene_pathways),TMB,KRAS_12V,STK11_KEAP1,non-small cell lung cancer,13,19,"beta[1,4]",0.463,0.017,0.622,-0.809,-0.568,0.087,0.494,0.864,1.442,1.654,1390.266,1.001,2,0.746,0.34,407,12,18,1,438,0,0,0,TRUE,3.21,3.21
single,Any mutation (gene_pathways),TMB,KRAS_12V,STK11_KEAP1,non-small cell lung cancer,22,77,"beta[2,4]",0.61,0.012,0.444,-0.254,-0.142,0.322,0.6,0.909,1.318,1.442,1460.247,0.999,3,1.372,0.77,527,17,72,5,621,1.362,0.61,0.22,TRUE,3.21,3.21
single,Any mutation (gene_pathways),TMB,KRAS_12V,STK11_KEAP1,non-small cell lung cancer,37,170,"beta[3,4]",0.624,0.008,0.321,-0.019,0.08,0.411,0.631,0.843,1.139,1.213,1608.616,0.999,4,1.943,1.28,565,24,157,13,759,2.901,1.05,0.48,TRUE,3.21,3.21
single,Any mutation (gene_pathways),TMB,KRAS_12V,STK11_KEAP1,non-small cell lung cancer,71,348,"beta[4,4]",0.434,0.007,0.243,-0.056,0.001,0.272,0.449,0.597,0.823,0.875,1385.461,1.001,5,1.788,1.13,825,45,322,26,1218,1.993,0.8,0.32,TRUE,3.21,3.21
single,Any mutation (gene_pathways),TMB,KRAS_12V,STK11_KEAP1,non-small cell lung cancer,143,614,mu_beta[3],0.534,0.011,0.453,-0.388,-0.217,0.254,0.537,0.824,1.241,1.402,1559.696,1,overall,1.179,0.62,2324,98,569,45,3036,11.041,3.05,2,TRUE,3.21,3.21
