cancer_group,alteration_group,confounder,ras,nonras,cancer,number_ras,number_nonras,Parameter,mean,se_mean,sd,2.5%,5%,25%,50%,75%,95%,97.5%,n_eff,Rhat,variable,z,p,00,10,01,11,n,chisq_stat,chisq_p,chisq_padj,is_driver,cutoff_nmodel,cutoff_ntest
single,Any mutation (gene_pathways),race,KRAS_12D,RAS_RAF_MAPK_extended,non-small cell lung cancer,6,216,"beta[1,4]",-0.852,0.01,0.418,-1.781,-1.557,-1.109,-0.821,-0.574,-0.249,-0.115,1636.635,0.999,Asian,-2.038,1.38,109,4,214,2,329,1.559,0.67,0,TRUE,3.21,3.21
single,Any mutation (gene_pathways),race,KRAS_12D,RAS_RAF_MAPK_extended,non-small cell lung cancer,10,90,"beta[2,4]",-0.539,0.011,0.409,-1.325,-1.182,-0.799,-0.546,-0.284,0.129,0.277,1405.307,1.002,Black,-1.32,0.73,98,6,86,4,194,0.008,0.03,0,TRUE,3.21,3.21
single,Any mutation (gene_pathways),race,KRAS_12D,RAS_RAF_MAPK_extended,non-small cell lung cancer,7,78,"beta[4,4]",-0.688,0.011,0.426,-1.539,-1.369,-0.964,-0.689,-0.413,0.026,0.151,1411.85,0.999,Unknown,-1.616,0.97,91,5,76,2,174,0.245,0.21,0,TRUE,3.21,3.21
single,Any mutation (gene_pathways),race,KRAS_12D,RAS_RAF_MAPK_extended,non-small cell lung cancer,112,1395,"beta[5,4]",-0.548,0.005,0.188,-0.927,-0.865,-0.677,-0.545,-0.418,-0.248,-0.188,1453.594,1.001,White,-2.91,2.44,1450,72,1355,40,2917,6.349,1.93,0.58,TRUE,3.21,3.21
single,Any mutation (gene_pathways),race,KRAS_12D,RAS_RAF_MAPK_extended,non-small cell lung cancer,135,1809,mu_beta[3],-0.682,0.008,0.324,-1.368,-1.221,-0.888,-0.675,-0.472,-0.18,-0.069,1492.225,1.001,overall,-2.108,1.46,1775,87,1761,48,3671,9.997,2.8,1.15,TRUE,3.21,3.21
single,Any mutation (gene_pathways),race,KRAS_12D,RAS_RAF_MAPK_brief,non-small cell lung cancer,6,56,"beta[1,4]",0.054,0.013,0.315,-0.57,-0.486,-0.152,0.068,0.249,0.555,0.635,616.099,1.002,Asian,0.17,0.06,268,5,55,1,329,0,0,0,TRUE,3.21,3.21
single,Any mutation (gene_pathways),race,KRAS_12D,RAS_RAF_MAPK_brief,non-small cell lung cancer,10,28,"beta[2,4]",0.108,0.013,0.321,-0.507,-0.422,-0.105,0.109,0.305,0.608,0.757,583.979,1.001,Black,0.336,0.13,159,7,25,3,194,0.953,0.48,0,TRUE,3.21,3.21
single,Any mutation (gene_pathways),race,KRAS_12D,RAS_RAF_MAPK_brief,non-small cell lung cancer,7,30,"beta[4,4]",0.064,0.013,0.321,-0.601,-0.474,-0.14,0.079,0.272,0.552,0.646,639.173,1.002,Unknown,0.198,0.07,138,6,29,1,174,0,0,0,TRUE,3.21,3.21
single,Any mutation (gene_pathways),race,KRAS_12D,RAS_RAF_MAPK_brief,non-small cell lung cancer,112,482,"beta[5,4]",0.066,0.012,0.246,-0.455,-0.348,-0.102,0.074,0.225,0.466,0.525,392.623,1.004,White,0.27,0.1,2342,93,463,19,2917,0,0,0,TRUE,3.21,3.21
single,Any mutation (gene_pathways),race,KRAS_12D,RAS_RAF_MAPK_brief,non-small cell lung cancer,135,608,mu_beta[3],0.075,0.012,0.282,-0.494,-0.403,-0.105,0.08,0.256,0.525,0.601,514.481,1.002,overall,0.264,0.1,2952,111,584,24,3671,0.072,0.1,0,TRUE,3.21,3.21
single,Any mutation (gene_pathways),race,KRAS_12D,PI3K_AKT,non-small cell lung cancer,6,55,"beta[1,4]",-0.052,0.016,0.567,-1.223,-0.969,-0.397,-0.02,0.308,0.839,1.039,1200.48,1.003,Asian,-0.091,0.03,269,5,54,1,329,0,0,0,TRUE,3.21,3.21
single,Any mutation (gene_pathways),race,KRAS_12D,PI3K_AKT,non-small cell lung cancer,10,12,"beta[2,4]",0.063,0.016,0.606,-1.149,-0.947,-0.313,0.084,0.445,1.051,1.203,1365.472,1.001,Black,0.104,0.04,173,9,11,1,194,0,0,0,TRUE,3.21,3.21
single,Any mutation (gene_pathways),race,KRAS_12D,PI3K_AKT,non-small cell lung cancer,7,11,"beta[3,4]",-0.108,0.017,0.636,-1.568,-1.222,-0.461,-0.051,0.311,0.82,1.038,1354.752,1.002,Unknown,-0.171,0.06,156,7,11,0,174,0,0,0,TRUE,3.21,3.21
single,Any mutation (gene_pathways),race,KRAS_12D,PI3K_AKT,non-small cell lung cancer,112,306,"beta[4,4]",0.14,0.007,0.279,-0.452,-0.338,-0.044,0.146,0.33,0.587,0.651,1631.282,1.001,White,0.5,0.21,2513,98,292,14,2917,0.303,0.24,0,TRUE,3.21,3.21
single,Any mutation (gene_pathways),race,KRAS_12D,PI3K_AKT,non-small cell lung cancer,135,384,mu_beta[3],0.01,0.012,0.462,-0.928,-0.779,-0.278,0.04,0.305,0.722,0.842,1402.644,1,overall,0.021,0.01,3111,119,368,16,3614,0.108,0.13,0,TRUE,3.21,3.21
single,Any mutation (gene_pathways),race,KRAS_12D,STK11_KEAP1,non-small cell lung cancer,6,21,"beta[1,4]",0.413,0.016,0.596,-0.738,-0.578,0.034,0.41,0.783,1.435,1.634,1470.175,1,Asian,0.693,0.31,303,5,20,1,329,0.039,0.07,0,TRUE,3.21,3.21
single,Any mutation (gene_pathways),race,KRAS_12D,STK11_KEAP1,non-small cell lung cancer,10,28,"beta[2,4]",0.396,0.014,0.521,-0.623,-0.478,0.052,0.402,0.754,1.215,1.368,1470.615,1.001,Black,0.761,0.35,158,8,26,2,194,0.003,0.02,0,TRUE,3.21,3.21
single,Any mutation (gene_pathways),race,KRAS_12D,STK11_KEAP1,non-small cell lung cancer,7,17,"beta[3,4]",0.375,0.014,0.549,-0.66,-0.514,0.026,0.37,0.728,1.277,1.468,1453.973,1,Unknown,0.683,0.31,151,6,16,1,174,0,0,0,TRUE,3.21,3.21
single,Any mutation (gene_pathways),race,KRAS_12D,STK11_KEAP1,non-small cell lung cancer,112,551,"beta[4,4]",0.291,0.005,0.212,-0.132,-0.058,0.147,0.292,0.438,0.63,0.685,1543.67,1,White,1.369,0.77,2280,86,525,26,2917,1.144,0.55,0,TRUE,3.21,3.21
single,Any mutation (gene_pathways),race,KRAS_12D,STK11_KEAP1,non-small cell lung cancer,135,617,mu_beta[3],0.373,0.011,0.43,-0.513,-0.327,0.101,0.373,0.649,1.079,1.222,1427.999,1.002,overall,0.867,0.41,2892,105,587,30,3614,2.263,0.88,0,TRUE,3.21,3.21
single,Any mutation (gene_pathways),race,KRAS_12V,Cell_Cycle,non-small cell lung cancer,9,29,"beta[2,4]",0.781,0.016,0.488,-0.129,0.046,0.448,0.753,1.07,1.639,1.859,931.322,1.002,Black,1.602,0.96,160,5,25,4,194,4.255,1.41,0.85,TRUE,3.21,3.21
single,Any mutation (gene_pathways),race,KRAS_12V,Cell_Cycle,non-small cell lung cancer,7,20,"beta[3,4]",0.34,0.014,0.547,-0.917,-0.656,0.073,0.403,0.678,1.122,1.255,1521.407,0.998,Unknown,0.622,0.27,147,7,20,0,174,0.136,0.15,0,TRUE,3.21,3.21
single,Any mutation (gene_pathways),race,KRAS_12V,Cell_Cycle,non-small cell lung cancer,136,364,"beta[4,4]",0.497,0.006,0.228,0.019,0.099,0.346,0.518,0.658,0.847,0.925,1472.794,0.999,White,2.177,1.53,2442,111,339,25,2917,4.003,1.34,0.83,TRUE,3.21,3.21
single,Any mutation (gene_pathways),race,KRAS_12V,Cell_Cycle,non-small cell lung cancer,155,456,mu_beta[3],0.538,0.01,0.387,-0.251,-0.072,0.302,0.54,0.762,1.182,1.322,1424.675,0.999,overall,1.389,0.78,3033,125,426,30,3614,6.044,1.86,1.2,TRUE,3.21,3.21
single,Any mutation (gene_pathways),race,KRAS_12V,Chromatin_Regulation,non-small cell lung cancer,9,63,"beta[2,4]",0.976,0.008,0.313,0.342,0.473,0.787,0.982,1.169,1.462,1.588,1380.07,1.001,Black,3.121,2.74,127,4,58,5,194,1.322,0.6,0.16,TRUE,3.21,3.21
single,Any mutation (gene_pathways),race,KRAS_12V,Chromatin_Regulation,non-small cell lung cancer,7,53,"beta[4,4]",0.908,0.009,0.331,0.212,0.363,0.707,0.918,1.111,1.414,1.558,1425.99,1,Unknown,2.74,2.21,117,4,50,3,174,0.095,0.12,0,TRUE,3.21,3.21
single,Any mutation (gene_pathways),race,KRAS_12V,Chromatin_Regulation,non-small cell lung cancer,136,945,"beta[5,4]",0.99,0.004,0.166,0.655,0.708,0.877,0.996,1.104,1.253,1.307,1418.156,1,White,5.946,8.56,1910,62,871,74,2917,30.524,7.48,6.23,TRUE,3.21,3.21
single,Any mutation (gene_pathways),race,KRAS_12V,Chromatin_Regulation,non-small cell lung cancer,157,1162,mu_beta[3],0.937,0.007,0.253,0.422,0.516,0.783,0.941,1.094,1.338,1.407,1183.546,1.002,overall,3.705,3.68,2437,72,1077,85,3671,37.257,8.98,7.43,TRUE,3.21,3.21
single,Any mutation (gene_pathways),race,KRAS_12V,NRF2_pathway_oxidative_stress_response,non-small cell lung cancer,9,19,"beta[2,4]",0.65,0.014,0.577,-0.448,-0.275,0.278,0.637,1.02,1.613,1.839,1601.538,0.998,Black,1.127,0.59,168,7,17,2,194,0.505,0.32,0.04,TRUE,3.21,3.21
single,Any mutation (gene_pathways),race,KRAS_12V,NRF2_pathway_oxidative_stress_response,non-small cell lung cancer,7,13,"beta[3,4]",0.496,0.017,0.652,-0.744,-0.52,0.095,0.518,0.911,1.539,1.768,1484.463,1.002,Unknown,0.762,0.35,155,6,12,1,174,0,0,0,TRUE,3.21,3.21
single,Any mutation (gene_pathways),race,KRAS_12V,NRF2_pathway_oxidative_stress_response,non-small cell lung cancer,136,414,"beta[4,4]",0.478,0.006,0.213,0.054,0.125,0.334,0.479,0.623,0.834,0.884,1413.937,1.001,White,2.246,1.61,2395,108,386,28,2917,4.256,1.41,0.85,TRUE,3.21,3.21
single,Any mutation (gene_pathways),race,KRAS_12V,NRF2_pathway_oxidative_stress_response,non-small cell lung cancer,155,464,mu_beta[3],0.496,0.013,0.486,-0.407,-0.276,0.195,0.507,0.821,1.252,1.375,1464.797,1,overall,1.02,0.51,3026,124,433,31,3614,6.768,2.03,1.32,TRUE,3.21,3.21
single,Any mutation (gene_pathways),race,KRAS_12V,wnt,non-small cell lung cancer,9,28,"beta[2,4]",0.28,0.013,0.495,-0.698,-0.518,-0.041,0.273,0.583,1.151,1.268,1509.343,0.999,Black,0.566,0.24,159,7,26,2,194,0.038,0.07,0,TRUE,3.21,3.21
single,Any mutation (gene_pathways),race,KRAS_12V,wnt,non-small cell lung cancer,7,14,"beta[3,4]",0.258,0.016,0.549,-0.848,-0.621,-0.084,0.258,0.588,1.172,1.389,1186.596,1,Unknown,0.47,0.19,154,6,13,1,174,0,0,0,TRUE,3.21,3.21
single,Any mutation (gene_pathways),race,KRAS_12V,wnt,non-small cell lung cancer,136,297,"beta[4,4]",0.233,0.007,0.261,-0.309,-0.191,0.068,0.241,0.411,0.641,0.761,1302.662,1.001,White,0.892,0.43,2501,119,280,17,2917,0.594,0.36,0.04,TRUE,3.21,3.21
single,Any mutation (gene_pathways),race,KRAS_12V,wnt,non-small cell lung cancer,155,374,mu_beta[3],0.211,0.011,0.414,-0.632,-0.438,-0.056,0.213,0.482,0.855,1.003,1312.085,0.999,overall,0.51,0.21,3105,135,354,20,3614,0.87,0.45,0.1,TRUE,3.21,3.21
single,Any mutation (gene_pathways),race,KRAS_12V,DDR,non-small cell lung cancer,9,38,"beta[2,4]",0.608,0.01,0.377,-0.152,-0.009,0.38,0.607,0.84,1.248,1.406,1393.238,1,Black,1.613,0.97,150,6,35,3,194,0.402,0.28,0.04,TRUE,3.21,3.21
single,Any mutation (gene_pathways),race,KRAS_12V,DDR,non-small cell lung cancer,7,28,"beta[4,4]",0.595,0.01,0.388,-0.186,-0.007,0.357,0.586,0.822,1.25,1.458,1437.573,1,Unknown,1.535,0.9,141,5,26,2,174,0.154,0.16,0,TRUE,3.21,3.21
single,Any mutation (gene_pathways),race,KRAS_12V,DDR,non-small cell lung cancer,136,621,"beta[5,4]",0.568,0.005,0.187,0.197,0.259,0.443,0.567,0.696,0.879,0.938,1429.26,0.998,White,3.035,2.62,2202,94,579,42,2917,7.246,2.15,1.37,TRUE,3.21,3.21
single,Any mutation (gene_pathways),race,KRAS_12V,DDR,non-small cell lung cancer,157,750,mu_beta[3],0.579,0.008,0.295,0.002,0.099,0.389,0.576,0.755,1.072,1.19,1501.878,0.999,overall,1.965,1.31,2813,108,701,49,3671,11.042,3.05,2.1,TRUE,3.21,3.21
single,Any mutation (gene_pathways),race,KRAS_12V,RAS_RAF_MAPK_extended,non-small cell lung cancer,9,90,"beta[2,4]",-0.333,0.011,0.45,-1.295,-1.122,-0.611,-0.315,-0.033,0.371,0.492,1560.117,1.002,Black,-0.741,0.34,98,6,87,3,194,0.214,0.19,0,TRUE,3.21,3.21
single,Any mutation (gene_pathways),race,KRAS_12V,RAS_RAF_MAPK_extended,non-small cell lung cancer,7,78,"beta[4,4]",-0.384,0.013,0.49,-1.438,-1.23,-0.674,-0.355,-0.049,0.366,0.501,1382.361,1.002,Unknown,-0.783,0.36,91,5,76,2,174,0.245,0.21,0,TRUE,3.21,3.21
single,Any mutation (gene_pathways),race,KRAS_12V,RAS_RAF_MAPK_extended,non-small cell lung cancer,136,1395,"beta[5,4]",0.121,0.005,0.169,-0.211,-0.159,0.008,0.118,0.238,0.401,0.446,1395.24,1.004,White,0.719,0.33,1457,65,1324,71,2917,0.922,0.47,0.1,TRUE,3.21,3.21
single,Any mutation (gene_pathways),race,KRAS_12V,RAS_RAF_MAPK_extended,non-small cell lung cancer,157,1809,mu_beta[3],-0.3,0.009,0.36,-1.084,-0.896,-0.513,-0.281,-0.054,0.255,0.329,1518.471,1.001,overall,-0.833,0.39,1783,79,1731,78,3671,0,0.01,0,TRUE,3.21,3.21
single,Any mutation (gene_pathways),race,KRAS_12V,RAS_RAF_MAPK_brief,non-small cell lung cancer,9,28,"beta[2,4]",0.103,0.011,0.384,-0.671,-0.53,-0.129,0.104,0.341,0.708,0.89,1233.606,1,Black,0.268,0.1,159,7,26,2,194,0.038,0.07,0,TRUE,3.21,3.21
single,Any mutation (gene_pathways),race,KRAS_12V,RAS_RAF_MAPK_brief,non-small cell lung cancer,7,30,"beta[4,4]",-0.048,0.014,0.432,-0.957,-0.738,-0.272,-0.027,0.231,0.576,0.701,964.168,1.001,Unknown,-0.111,0.04,137,7,30,0,174,0.521,0.33,0.04,TRUE,3.21,3.21
single,Any mutation (gene_pathways),race,KRAS_12V,RAS_RAF_MAPK_brief,non-small cell lung cancer,136,482,"beta[5,4]",0.082,0.008,0.223,-0.338,-0.284,-0.069,0.078,0.24,0.442,0.5,873.612,1.002,White,0.368,0.15,2323,112,458,24,2917,0.059,0.09,0,TRUE,3.21,3.21
single,Any mutation (gene_pathways),race,KRAS_12V,RAS_RAF_MAPK_brief,non-small cell lung cancer,157,608,mu_beta[3],0.059,0.01,0.311,-0.555,-0.429,-0.135,0.06,0.263,0.563,0.694,964.018,1.002,overall,0.19,0.07,2934,129,580,28,3671,0.108,0.13,0,TRUE,3.21,3.21
single,Any mutation (gene_pathways),race,KRAS_12V,PI3K_AKT,non-small cell lung cancer,9,12,"beta[2,4]",-0.721,0.027,1.029,-3.111,-2.648,-1.2,-0.579,-0.039,0.664,0.854,1415.507,1,Black,-0.701,0.32,173,9,12,0,194,0.006,0.03,0,TRUE,3.21,3.21
single,Any mutation (gene_pathways),race,KRAS_12V,PI3K_AKT,non-small cell lung cancer,7,11,"beta[3,4]",-0.682,0.026,1.02,-3.058,-2.502,-1.209,-0.531,-0.007,0.71,0.929,1495.075,1,Unknown,-0.669,0.3,156,7,11,0,174,0,0,0,TRUE,3.21,3.21
single,Any mutation (gene_pathways),race,KRAS_12V,PI3K_AKT,non-small cell lung cancer,136,306,"beta[4,4]",0.108,0.007,0.274,-0.453,-0.36,-0.072,0.118,0.303,0.526,0.614,1507.89,1.001,White,0.393,0.16,2492,119,289,17,2917,0.41,0.28,0.04,TRUE,3.21,3.21
single,Any mutation (gene_pathways),race,KRAS_12V,PI3K_AKT,non-small cell lung cancer,155,384,mu_beta[3],-0.535,0.021,0.735,-2.285,-1.871,-0.882,-0.44,-0.041,0.43,0.62,1265.596,1,overall,-0.728,0.33,3092,138,367,17,3614,0,0,0,TRUE,3.21,3.21
single,Any mutation (gene_pathways),race,KRAS_12V,STK11_KEAP1,non-small cell lung cancer,9,28,"beta[2,4]",0.907,0.015,0.561,-0.223,-0.037,0.545,0.911,1.275,1.799,2.004,1359.02,0.998,Black,1.618,0.98,160,6,25,3,194,1.361,0.61,0.16,TRUE,3.21,3.21
single,Any mutation (gene_pathways),race,KRAS_12V,STK11_KEAP1,non-small cell lung cancer,7,17,"beta[3,4]",0.897,0.015,0.581,-0.249,-0.055,0.518,0.893,1.294,1.855,1.999,1497.629,0.999,Unknown,1.545,0.91,152,5,15,2,174,1.125,0.54,0.13,TRUE,3.21,3.21
single,Any mutation (gene_pathways),race,KRAS_12V,STK11_KEAP1,non-small cell lung cancer,136,551,"beta[4,4]",0.612,0.005,0.19,0.238,0.301,0.488,0.622,0.74,0.912,0.963,1334.635,0.999,White,3.223,2.9,2269,97,512,39,2917,8.261,2.39,1.54,TRUE,3.21,3.21
single,Any mutation (gene_pathways),race,KRAS_12V,STK11_KEAP1,non-small cell lung cancer,155,617,mu_beta[3],0.725,0.012,0.452,-0.207,0.002,0.444,0.734,1.014,1.448,1.612,1461.051,1.001,overall,1.604,0.96,2886,111,573,44,3614,13.821,3.7,2.62,TRUE,3.21,3.21
